playerID,year_ID,WAR
hermage01,1951,0.04
hermage01,1951,1.41
hermage01,1952,0.43
hermage01,1953,-0.46
hermage01,1953,-0.33
hermije01,2005,0.76
hermije01,2006,-0.59
hermije01,2007,2.39
hermije01,2008,-0.46
hermije01,2009,0.18
hermije01,2010,-0.48
hermije01,2010,0.42
hermije01,2011,-0.22
hermije01,2011,0.53
hermije01,2012,0.15
hermomi01,2018,-0.04
hermomi01,2019,0.04
hermomi01,2020,-0.03
hermore01,1967,0.03
hermore01,1969,-0.85
hermore01,1970,-0.01
hermore01,1974,0.24
hernaal01,2000,-0.72
hernaal01,2001,-0.29
hernaan01,2005,-0.37
hernaan01,2006,-0.45
hernaan01,2007,0.03
hernaan01,2008,0.58
hernaan01,2009,-0.09
hernaan01,2009,0.31
hernaan01,2010,-0.09
hernaan01,2010,-0.07
hernaca01,1990,0.18
hernaca01,1991,-0.02
hernaca01,1992,-0.61
hernaca01,1993,-0.21
hernaca01,1994,-0.24
hernaca01,1995,-0.49
hernaca01,1996,0.02
hernaca01,1997,0.88
hernaca01,1998,0.42
hernaca01,2000,-0.05
hernaca01,2000,0.16
hernaca02,1999,-0.12
hernaca02,2000,-0.12
hernace01,1992,-0.03
hernace01,1993,-0.38
hernace02,2013,-0.44
hernace02,2014,-0.67
hernace02,2015,1.41
hernace02,2016,3
hernace02,2017,2.71
hernace02,2018,1.82
hernace02,2019,1.58
hernace02,2020,1.75
hernach01,1942,-0.24
hernach01,1943,0.18
hernadi01,2009,-0.93
hernadi01,2010,-0.05
hernadi01,2011,-0.15
hernaen01,1971,0.29
hernaen01,1972,-0.18
hernaen01,1973,-0.66
hernaen01,1974,-1.03
hernaen01,1975,-0.03
hernaen01,1976,2.12
hernaen01,1977,-0.06
hernaen01,1978,-0.09
hernaen02,2014,0.93
hernaen02,2014,0.54
hernaen02,2015,1.74
hernaen02,2016,-0.09
hernaen02,2017,1.05
hernaen02,2018,3.33
hernaen02,2019,2.18
hernaen02,2020,1.04
hernago01,2012,-0.75
hernago01,2012,0.1
hernago01,2015,-0.1
hernago01,2016,0.48
hernago01,2017,-0.76
hernago01,2018,0.53
hernago01,2019,-0.46
hernaja01,1965,-0.05
hernaja01,1966,-0.43
hernaja01,1967,-0.39
hernaja01,1968,-0.19
hernaja01,1969,-1.16
hernaja01,1970,-0.8
hernaja01,1971,0.45
hernaja01,1972,-1.05
hernaja01,1973,-0.29
hernajo01,1991,-0.24
hernajo01,1992,-0.05
hernajo01,1994,-0.19
hernajo01,1995,1.25
hernajo01,1996,0.23
hernajo01,1997,1.11
hernajo01,1998,2.19
hernajo01,1999,0.36
hernajo01,1999,1.54
hernajo01,2000,-0.07
hernajo01,2001,1.85
hernajo01,2002,4.52
hernajo01,2003,-0.2
hernajo01,2003,-1
hernajo01,2003,-0.37
hernajo01,2004,1.92
hernajo01,2005,0.3
hernajo01,2006,-0.09
hernajo01,2006,0.27
hernake01,1974,0.12
hernake01,1975,0.31
hernake01,1976,3.17
hernake01,1977,4.07
hernake01,1978,2.55
hernake01,1979,7.59
hernake01,1980,6.65
hernake01,1981,4.18
hernake01,1982,4.58
hernake01,1983,4.35
hernake01,1983,1.22
hernake01,1984,6.31
hernake01,1985,5.05
hernake01,1986,5.51
hernake01,1987,3.38
hernake01,1988,2.18
hernake01,1989,-0.17
hernake01,1990,-0.71
hernale01,1982,-0.05
hernale01,1983,-0.81
hernale01,1985,-0.57
hernale01,1986,0.06
hernalu01,2007,0.37
hernalu01,2008,-0.48
hernalu01,2009,-0.45
hernalu01,2010,0.49
hernalu01,2012,-0.04
hernama02,2016,-0.2
hernama02,2017,0.25
hernama02,2019,-0.07
hernami01,2003,0.02
hernami01,2008,-0.15
hernami01,2009,-0.01
hernaos01,2015,-0.3
hernaos01,2016,-0.04
hernaos01,2020,0.03
hernape01,1979,-0.03
hernape01,1982,-0.25
hernara02,1999,0.67
hernara02,2000,0.66
hernara02,2001,2.26
hernara02,2002,1.72
hernara02,2003,3.43
hernara02,2004,3.04
hernara02,2005,2.59
hernara02,2006,4.17
hernara02,2007,1.52
hernara02,2008,1.62
hernara02,2009,-0.88
hernara02,2010,1.09
hernara02,2011,1.31
hernara02,2012,-1.33
hernara02,2013,0.19
hernaru02,1972,-0.4
hernate01,2016,0.16
hernate01,2017,0
hernate01,2017,0.66
hernate01,2018,0.29
hernate01,2019,1.17
hernate01,2020,1.53
hernato01,1984,0.03
hernaya01,2020,-0.14
herndla01,1974,0.03
herndla01,1976,0.62
herndla01,1977,-0.3
herndla01,1978,0.83
herndla01,1979,0.53
herndla01,1980,0.19
herndla01,1981,2.03
herndla01,1982,3.65
herndla01,1983,3.92
herndla01,1984,0.85
herndla01,1985,1.11
herndla01,1986,0.83
herndla01,1987,1.41
herndla01,1988,-0.52
hernoto01,1897,-0.37
herred01,1887,-0.11
herred01,1888,0.64
herred01,1890,-0.16
herredi01,2014,0.14
herredi01,2015,-0.15
herredi01,2018,-0.19
herredi01,2020,0.01
herreel01,2012,0.6
herreel01,2013,-0.06
herreel01,2014,-0.54
herreel01,2015,0.16
herrejo01,1967,-0.01
herrejo01,1968,-0.09
herrejo01,1969,0.16
herrejo01,1970,-0.03
herrejo02,1995,0.12
herrejo02,1996,-0.81
herrejo03,2008,0.41
herrejo03,2010,0.94
herrejo03,2011,0.39
herrejo03,2012,-0.37
herrejo03,2013,0.14
herrejo03,2014,-0.06
herrejo03,2015,-0.75
herremi01,1925,0.27
herremi01,1926,0.03
herreod01,2015,4.07
herreod01,2016,4.64
herreod01,2017,2.63
herreod01,2018,0.15
herreod01,2019,-0.48
herrepa01,1958,0.03
herrepa01,1960,1.56
herrepa01,1961,0.97
herrero02,2018,-0.19
herrero02,2018,0.81
herrero02,2019,-0.92
herrile01,1904,-0.14
herrmch01,2012,-0.33
herrmch01,2013,-0.27
herrmch01,2014,-0.77
herrmch01,2015,-0.05
herrmch01,2016,1.29
herrmch01,2017,-0.79
herrmch01,2018,0.5
herrmch01,2019,-0.28
herrmed01,1967,0.27
herrmed01,1969,0.2
herrmed01,1970,2.03
herrmed01,1971,0.78
herrmed01,1972,2.2
herrmed01,1973,0.16
herrmed01,1974,0.83
herrmed01,1975,0.33
herrmed01,1976,-0.11
herrmed01,1976,-0.04
herrmed01,1977,0.41
herrmed01,1978,-0.53
herrmed01,1978,-0.63
herrnjo01,1962,-0.02
herrnjo01,1963,0.06
herrnjo01,1964,-0.76
herrnjo01,1965,-0.75
herrnjo01,1966,-0.08
herrnjo01,1966,-0.16
herrnjo01,1966,-0.27
herrsri01,1962,0.2
herrto01,1979,0
herrto01,1980,0.24
herrto01,1981,2.09
herrto01,1982,3.67
herrto01,1983,2.41
herrto01,1984,2.13
herrto01,1985,5.6
herrto01,1986,2.62
herrto01,1987,0.36
herrto01,1988,1.46
herrto01,1988,0
herrto01,1989,2.79
herrto01,1990,-0.42
herrto01,1990,0.27
herrto01,1991,0.05
herrto01,1991,0.27
hershea01,1956,-0.13
hershmi01,1961,0.06
hershmi01,1962,0.46
hershmi01,1963,1.67
hershmi01,1964,0.3
hershmi01,1965,-1.45
hershmi01,1966,1.32
hershmi01,1967,0.67
hershmi01,1968,0.6
hershmi01,1969,-0.97
hershmi01,1970,-0.54
hershmi01,1971,0.23
hershwi01,1938,-0.12
hershwi01,1939,1.03
hershwi01,1940,0.35
hertwne01,1952,-0.12
hertzst01,1964,0
herzobu01,1908,2.31
herzobu01,1909,-0.6
herzobu01,1910,1.71
herzobu01,1911,2.48
herzobu01,1911,1.19
herzobu01,1912,2.87
herzobu01,1913,1.99
herzobu01,1914,5.3
herzobu01,1915,5.22
herzobu01,1916,1.51
herzobu01,1916,1.89
herzobu01,1917,1.51
herzobu01,1918,-0.72
herzobu01,1919,0.97
herzobu01,1919,1.64
herzobu01,1920,-1.84
herzowh01,1956,-1.65
herzowh01,1957,-0.99
herzowh01,1958,-0.24
herzowh01,1958,-0.12
herzowh01,1959,1.82
herzowh01,1960,1.38
herzowh01,1961,1.67
herzowh01,1962,1.39
herzowh01,1963,-0.47
hessmmi01,2003,0.4
hessmmi01,2004,-0.74
hessmmi01,2007,0.08
hessmmi01,2008,0.37
hessmmi01,2010,0.01
hessot01,1905,-0.11
hessot01,1908,-0.28
hessto01,1892,-0.03
hestejo01,2009,0.04
hestejo01,2010,-0.5
hestejo01,2012,-0.06
hestejo01,2013,0.03
hetligu01,1906,-0.06
heubege01,1871,0.26
heubege01,1872,-0.22
heubege01,1876,-0.06
hevinjo01,1920,-0.03
hevinjo01,1924,0.78
hevinjo01,1925,-0.81
hevinjo01,1928,-0.04
hevinjo01,1929,0.86
hevinjo01,1930,0.54
hevinjo01,1931,-0.37
hevinjo01,1932,-0.22
heydomi01,1898,-0.02
heydomi01,1899,0.01
heydomi01,1901,-0.17
heydomi01,1904,-0.01
heydomi01,1905,0.93
heydomi01,1906,0.03
heydomi01,1907,-0.13
heywaja01,2010,6.42
heywaja01,2011,1.95
heywaja01,2012,5.51
heywaja01,2013,3.59
heywaja01,2014,5.49
heywaja01,2015,6.85
heywaja01,2016,0.99
heywaja01,2017,2.18
heywaja01,2018,2
heywaja01,2019,1.88
heywaja01,2020,1.52
hiattja01,1964,0.07
hiattja01,1965,0.54
hiattja01,1966,0.37
hiattja01,1967,1.51
hiattja01,1968,1.77
hiattja01,1969,1.71
hiattja01,1970,0.48
hiattja01,1970,0.25
hiattja01,1971,1.44
hiattja01,1972,0.47
hiattja01,1972,-0.09
hiattph01,1993,-1.14
hiattph01,1995,-0.16
hiattph01,1996,0.02
hiattph01,2001,-0.12
hibbsji01,1967,-0.07
hickeed01,1901,-0.43
hickemi01,1899,0
hickmch01,1898,-0.24
hickmch01,1900,2.55
hickmch01,1901,1
hickmch01,1902,0.7
hickmch01,1902,4.39
hickmch01,1903,3.24
hickmch01,1904,2.63
hickmch01,1904,0.42
hickmch01,1905,0.27
hickmch01,1905,3.45
hickmch01,1906,2.5
hickmch01,1907,0.26
hickmch01,1907,0.75
hickmch01,1908,0.26
hickmji01,1915,-0.28
hickmji01,1916,0.05
hickmji01,1917,-0.55
hickmji01,1918,-0.02
hickmji01,1919,-0.98
hickmji02,1962,1.34
hickmji02,1963,0.17
hickmji02,1964,1.44
hickmji02,1965,0.65
hickmji02,1966,0.03
hickmji02,1967,-0.14
hickmji02,1968,0.48
hickmji02,1969,0.92
hickmji02,1970,4.99
hickmji02,1971,0.7
hickmji02,1972,2.43
hickmji02,1973,-0.45
hickmji02,1974,0.5
hicksaa01,2013,0.67
hicksaa01,2014,0.42
hicksaa01,2015,1.43
hicksaa01,2016,-0.22
hicksaa01,2017,3.86
hicksaa01,2018,4.2
hicksaa01,2019,1.26
hicksaa01,2020,0.72
hicksbr01,2010,-0.03
hicksbr01,2011,-0.36
hicksbr01,2012,0
hicksbr01,2014,0.63
hicksbu01,1956,-0.41
hicksji01,1964,0
hicksji01,1965,-0.14
hicksji01,1966,0.05
hicksji01,1969,-0.31
hicksji01,1969,0.08
hicksji01,1970,-0.02
hicksjo01,1959,0.06
hicksjo01,1960,-1.02
hicksjo01,1961,-0.13
hicksjo01,1962,-0.3
hicksjo01,1963,-0.03
hicksjo02,2015,-0.5
hicksjo02,2016,0.04
hicksjo02,2017,0.43
hicksjo02,2018,0.2
hicksjo02,2019,-0.55
hicksna01,1872,1.82
hicksna01,1873,-0.04
hicksna01,1874,1.01
hicksna01,1875,0.85
hicksna01,1876,0.21
hicksna01,1877,0.06
hidalri01,1997,0.28
hidalri01,1998,1.96
hidalri01,1999,1.29
hidalri01,2000,6.27
hidalri01,2001,1.93
hidalri01,2002,0.06
hidalri01,2003,5.65
hidalri01,2004,0.2
hidalri01,2004,0.91
hidalri01,2005,0.62
hietpjo01,2004,0
higasky01,2017,-0.18
higasky01,2018,-0.15
higasky01,2019,0.04
higasky01,2020,0.36
higbema01,1922,0.12
higby01,1872,-0.08
higdobi01,1949,0.15
higgibi01,1888,-0.23
higgibi01,1890,0.03
higgibi01,1890,0.02
higgibo01,1909,-0.2
higgibo01,1911,0.06
higgibo01,1912,-0.16
higgibo02,1995,0.88
higgibo02,1996,3.6
higgibo02,1997,3.16
higgibo02,1998,2.31
higgibo02,1999,0.81
higgibo02,2000,5.29
higgibo02,2001,3.39
higgibo02,2002,1.48
higgibo02,2003,0.34
higgibo02,2004,2.25
higgibo02,2005,-0.43
higgike01,1993,-1.03
higgima01,1989,-0.08
higgipi01,1930,0.05
higgipi01,1933,3.37
higgipi01,1934,4.35
higgipi01,1935,2.53
higgipi01,1936,1.96
higgipi01,1937,1.34
higgipi01,1938,1.16
higgipi01,1939,0.1
higgipi01,1940,1.26
higgipi01,1941,2.17
higgipi01,1942,1.48
higgipi01,1943,1.57
higgipi01,1944,3.88
higgipi01,1946,0.58
higgipi01,1946,-0.32
highadi01,1871,0.62
highadi01,1872,0.97
highadi01,1873,0.45
highadi01,1874,0.36
highadi01,1875,0.32
highadi01,1875,0.44
highadi01,1876,1.79
highadi01,1878,2.04
highadi01,1880,-0.02
highan01,1922,1.65
highan01,1923,1.66
highan01,1924,4.86
highan01,1925,-0.66
highan01,1925,1.22
highan01,1926,1.24
highan01,1927,1.01
highan01,1928,1.21
highan01,1929,0.45
highan01,1930,-0.06
highan01,1931,0.65
highan01,1932,-0.68
highan01,1933,0
highan01,1934,-0.63
highch01,1919,-0.43
highch01,1920,0.14
highhu01,1913,0.17
highhu01,1914,0.51
highhu01,1915,2.3
highhu01,1916,1.3
highhu01,1917,0.54
highhu01,1918,-0.22
hilanjo01,1885,-0.28
hilde01,1902,-0.05
hildege01,1902,0.18
hildepa01,1913,-0.39
hillaa01,2005,1.54
hillaa01,2006,3.94
hillaa01,2007,5.15
hillaa01,2008,0.55
hillaa01,2009,5.8
hillaa01,2010,0.95
hillaa01,2011,1.59
hillaa01,2011,-0.85
hillaa01,2012,5.05
hillaa01,2013,1.07
hillaa01,2014,-0.92
hillaa01,2015,0.03
hillaa01,2016,-0.44
hillaa01,2016,1.62
hillaa01,2017,-0.72
hillbe01,1890,-0.1
hillbo01,2002,0.31
hillbo01,2003,-0.11
hillbo01,2003,0.03
hillbo01,2004,0.2
hillbo01,2005,-0.09
hillde01,2020,-0.2
hilldo01,1983,0.81
hilldo01,1984,-0.66
hilldo01,1985,1.65
hilldo01,1986,1.66
hilldo01,1987,0.72
hilldo01,1988,-0.35
hilldo01,1990,0.18
hilldo01,1991,0.77
hilldo01,1992,0.32
hillech01,1961,0.43
hillech01,1962,2.79
hillech01,1963,-0.57
hillech01,1964,-0.67
hillech01,1965,-0.28
hillech01,1965,0.01
hillech01,1966,1.5
hillech01,1967,-0.56
hillech01,1967,0.01
hillech01,1968,0.07
hilleed01,1903,-0.04
hilleho01,1905,-0.47
hilleho02,1920,-0.26
hilleho02,1921,-0.03
hillesh02,2001,0.42
hillesh02,2002,4.27
hillesh02,2003,-0.38
hillesh02,2003,0.64
hillesh02,2004,0.78
hillesh02,2005,1.84
hillesh02,2006,-0.59
hillesh02,2006,0.73
hillesh02,2007,-0.67
hillesh02,2007,-0.7
hillgl01,1989,0
hillgl01,1990,-0.11
hillgl01,1991,0.83
hillgl01,1991,-0.19
hillgl01,1992,0.83
hillgl01,1993,1.42
hillgl01,1993,-1.21
hillgl01,1994,1.12
hillgl01,1995,2.04
hillgl01,1996,1.55
hillgl01,1997,0.04
hillgl01,1998,1.34
hillgl01,1998,0.91
hillgl01,1999,1.19
hillgl01,2000,-0.41
hillgl01,2000,1.38
hillgl01,2001,-1.08
hillhe02,1969,-0.07
hillhe02,1970,-0.37
hillhu01,1903,0.41
hillhu01,1904,-1.49
hillhu01,1904,-1.48
hillhu01,1905,0.59
hillhu02,1903,-0.02
hillhu02,1904,0
hillima01,1924,-0.03
hillima01,1928,0.21
hillisa01,2019,0.55
hillisa01,2020,0.14
hillje01,1935,1.71
hillje01,1936,0.83
hillje01,1937,0.64
hillje01,1937,-0.04
hillko01,2003,0.03
hillko01,2004,-0.26
hillko01,2005,-0.19
hillko01,2007,-0.56
hillko01,2008,-0.48
hillko01,2009,0.73
hillko01,2010,-0.47
hillko01,2011,-0.52
hillko01,2012,-0.24
hillko01,2013,-0.56
hillko01,2014,-0.07
hillma01,1973,-0.1
hillma01,1974,0.13
hillma01,1975,0.55
hillma01,1976,-0.01
hillma01,1977,1.23
hillma01,1978,0.91
hillma01,1979,0.17
hillma01,1980,0.3
hillma01,1980,-0.27
hillma01,1981,-0.13
hillma01,1982,0.42
hillma01,1983,-0.11
hillma01,1984,-0.06
hillma01,1985,-0.72
hillma01,1986,0.01
hillol01,1939,0.09
hillst01,2010,0.1
hillst01,2012,-0.01
hillypa01,1914,-0.01
hilsech01,1884,-0.18
hiltoda01,1972,-0.29
hiltoda01,1973,-0.27
hiltoda01,1974,-1.16
hiltoda01,1975,-0.25
himesja01,1905,-0.52
himesja01,1906,0.46
hinchaj01,1998,0.82
hinchaj01,1999,-0.41
hinchaj01,2000,-0.01
hinchaj01,2001,-0.7
hinchaj01,2002,0.51
hinchaj01,2003,-0.19
hinchaj01,2004,0.02
hinchbi01,1905,0.2
hinchbi01,1906,-0.11
hinchbi01,1907,0.79
hinchbi01,1908,2.95
hinchbi01,1909,1.95
hinchbi01,1915,4.64
hinchbi01,1916,4.24
hinchbi01,1917,-0.58
hinchbi01,1918,-0.38
hinchbi01,1920,-0.08
hinchha01,1907,0.4
hineshu01,1895,0.03
hinesmi01,1883,-1.1
hinesmi01,1884,-0.5
hinesmi01,1885,-0.28
hinesmi01,1885,-0.07
hinesmi01,1885,-0.15
hinesmi01,1888,-0.14
hinespa01,1872,-0.41
hinespa01,1873,0.62
hinespa01,1874,1.55
hinespa01,1875,2.73
hinespa01,1876,2.67
hinespa01,1877,-0.03
hinespa01,1878,2.78
hinespa01,1879,4.43
hinespa01,1880,4.23
hinespa01,1881,2.29
hinespa01,1882,3.27
hinespa01,1883,2.9
hinespa01,1884,4.72
hinespa01,1885,1.99
hinespa01,1886,4.15
hinespa01,1887,2.71
hinespa01,1888,2.03
hinespa01,1889,2.78
hinespa01,1890,-0.33
hinespa01,1890,-0.58
hinespa01,1891,0.39
hinklgo01,1934,-0.42
hinshge01,1982,-0.06
hinshge01,1983,0.27
hinsker01,2002,3.96
hinsker01,2003,1.86
hinsker01,2004,-0.6
hinsker01,2005,1.12
hinsker01,2006,0.02
hinsker01,2006,0.99
hinsker01,2007,-0.34
hinsker01,2008,1.4
hinsker01,2009,0.01
hinsker01,2009,0.4
hinsker01,2010,0.3
hinsker01,2011,-0.02
hinsker01,2012,-1.09
hinsker01,2013,-0.17
hinsopa01,1928,0
hintoch01,1961,1.18
hintoch01,1962,2.29
hintoch01,1963,3.21
hintoch01,1964,2.92
hintoch01,1965,2.22
hintoch01,1966,0.37
hintoch01,1967,-0.19
hintoch01,1968,0.78
hintoch01,1969,0.14
hintoch01,1970,1.05
hintoch01,1971,-0.35
hintojo01,1901,-0.25
hinzoto01,1987,0.36
hinzoto01,1989,-0.6
hiserge01,1971,0
hiserge01,1972,-0.29
hiserge01,1973,-1.46
hiserge01,1974,-0.1
hiserge01,1975,-0.1
hislela01,1968,0.23
hislela01,1969,2.09
hislela01,1970,-0.8
hislela01,1971,-0.29
hislela01,1973,3.37
hislela01,1974,2.78
hislela01,1975,1.65
hislela01,1976,4.3
hislela01,1977,5.14
hislela01,1978,5.31
hislela01,1979,0.13
hislela01,1980,0.81
hislela01,1981,0.36
hislela01,1982,-0.08
hitchbi01,1942,-1.33
hitchbi01,1946,-0.08
hitchbi01,1946,-2.07
hitchbi01,1947,-1.22
hitchbi01,1948,0.13
hitchbi01,1949,-1.11
hitchbi01,1950,0.25
hitchbi01,1951,1
hitchbi01,1952,-0.67
hitchbi01,1953,-0.28
hitchji01,1938,-0.97
hiurake01,2019,2.04
hiurake01,2020,-0.38
hoagmy01,1931,-0.85
hoagmy01,1932,-0.13
hoagmy01,1934,-0.15
hoagmy01,1935,-0.13
hoagmy01,1936,0.13
hoagmy01,1937,0.24
hoagmy01,1938,-0.39
hoagmy01,1939,-0.73
hoagmy01,1940,-0.61
hoagmy01,1941,-1.48
hoagmy01,1941,-0.03
hoagmy01,1942,-0.51
hoagmy01,1944,-0.17
hoagmy01,1944,0.51
hoagmy01,1945,-0.35
hoakdo01,1954,0.31
hoakdo01,1955,2.5
hoakdo01,1956,-0.91
hoakdo01,1957,3.73
hoakdo01,1958,0.86
hoakdo01,1959,3.36
hoakdo01,1960,5.41
hoakdo01,1961,3.56
hoakdo01,1962,1.09
hoakdo01,1963,1.44
hoakdo01,1964,-0.14
hobbsbi01,1913,-0.1
hobbsbi01,1916,0.21
hoblidi01,1908,0.54
hoblidi01,1909,4.12
hoblidi01,1910,1.67
hoblidi01,1911,2.68
hoblidi01,1912,1.8
hoblidi01,1913,1.1
hoblidi01,1914,1.71
hoblidi01,1914,-0.67
hoblidi01,1915,3
hoblidi01,1916,1.35
hoblidi01,1917,2.42
hoblidi01,1918,-0.1
hobsobu01,1975,0.04
hobsobu01,1976,-0.15
hobsobu01,1977,0.87
hobsobu01,1978,0.25
hobsobu01,1979,1.72
hobsobu01,1980,-1.08
hobsobu01,1981,-0.94
hobsobu01,1982,-0.81
hocked01,1920,0
hocked01,1923,0
hocked01,1924,-0.14
hockeor01,1938,0.11
hockeor01,1939,-0.03
hockeor01,1941,0.05
hockeor01,1942,0.19
hockeor01,1943,1.94
hockeor01,1944,1.7
hockeor01,1945,1.63
hockide01,1993,-0.23
hockide01,1994,0.33
hockide01,1995,0.16
hockide01,1996,-0.66
hockide01,1997,-0.12
hockide01,1998,-0.31
hockide01,1999,-0.59
hockide01,2000,0.98
hockide01,2001,0.18
hockide01,2002,0.08
hockide01,2003,0.54
hockide01,2004,-1.14
hockide01,2005,0.15
hodapjo01,1925,-0.24
hodapjo01,1926,-0.05
hodapjo01,1927,1.2
hodapjo01,1928,2.43
hodapjo01,1929,2.09
hodapjo01,1930,4.74
hodapjo01,1931,0.89
hodapjo01,1932,-0.68
hodapjo01,1932,-0.32
hodapjo01,1933,1.86
hoderme01,1951,0.16
hoderme01,1952,0.21
hoderme01,1953,-0.03
hoderme01,1954,-0.43
hodesch01,1871,0.43
hodesch01,1872,0.12
hodesch01,1874,-0.49
hodgebe01,1942,-0.06
hodgegi01,1943,-0.1
hodgegi01,1947,-0.42
hodgegi01,1948,-0.15
hodgegi01,1949,3.22
hodgegi01,1950,3.39
hodgegi01,1951,5.48
hodgegi01,1952,5.25
hodgegi01,1953,4.46
hodgegi01,1954,6.24
hodgegi01,1955,4.42
hodgegi01,1956,3.48
hodgegi01,1957,4.34
hodgegi01,1958,1.31
hodgegi01,1959,2.79
hodgegi01,1960,0.17
hodgegi01,1961,-0.59
hodgegi01,1962,0.62
hodgegi01,1963,-0.01
hodgego01,1971,-0.64
hodgero01,1973,0.43
hodgero01,1974,-0.22
hodgero01,1975,0.23
hodgero01,1976,1.18
hodgero01,1977,0.29
hodgero01,1978,0.45
hodgero01,1979,0.05
hodgero01,1980,0.37
hodgero01,1981,0.25
hodgero01,1982,1.61
hodgero01,1983,0.98
hodgero01,1984,0.52
hodgira01,1939,-0.28
hodgira01,1943,2.75
hodgira01,1944,2.94
hodgira01,1946,-0.32
hodgira01,1947,0.59
hodgira01,1948,-0.26
hodgspa01,1980,-0.24
hoelsar01,1905,-0.13
hoelsar01,1906,-0.26
hoelsar01,1907,0.17
hoelsar01,1908,0.34
hoernni01,2019,0.07
hoernni01,2020,0.66
hoeslj01,2012,-0.05
hoeslj01,2013,-0.09
hoeslj01,2013,0.04
hoeslj01,2014,-0.21
hoeslj01,2015,0.18
hoeyja01,1906,-1.08
hoeyja01,1907,-0.57
hoeyja01,1908,-0.48
hoffebi01,1898,-0.05
hoffest01,1944,-0.56
hoffest01,1945,0.5
hoffest01,1946,-0.34
hoffmda01,1903,-0.08
hoffmda01,1904,1.29
hoffmda01,1905,1.67
hoffmda01,1906,0.43
hoffmda01,1906,-0.02
hoffmda01,1907,1.04
hoffmda01,1908,1.98
hoffmda01,1909,2.46
hoffmda01,1910,0.39
hoffmda01,1911,0.11
hoffmdu01,1929,0.33
hoffmgl01,1980,1.11
hoffmgl01,1981,-0.61
hoffmgl01,1982,-1.31
hoffmgl01,1983,0.32
hoffmgl01,1984,-0.79
hoffmgl01,1985,1.84
hoffmgl01,1986,-0.2
hoffmgl01,1987,0.16
hoffmgl01,1987,-0.25
hoffmgl01,1989,0.06
hoffmhi01,1879,-0.22
hoffmiz01,1904,-0.31
hoffmiz01,1907,-0.1
hoffmja01,2009,-0.08
hoffmja01,2011,-0.11
hoffmje01,1897,0.34
hoffmjo01,1964,-0.47
hoffmjo01,1965,0.03
hoffmla01,1901,0.01
hoffmra01,1942,-0.43
hoffmte01,1915,-0.12
hoffpja01,2009,0.22
hoffpja01,2010,0.15
hoffpmi01,2008,0.56
hoffpmi01,2009,-0.3
hoffpmi01,2010,-0.47
hofmabo01,1949,-0.06
hofmabo01,1952,0.44
hofmabo01,1953,0.62
hofmabo01,1954,0.09
hofmabo01,1955,0.88
hofmabo01,1956,-0.31
hofmabo01,1957,-0.05
hofmafr01,1919,-0.03
hofmafr01,1920,-0.26
hofmafr01,1921,-0.34
hofmafr01,1922,0.35
hofmafr01,1923,0.38
hofmafr01,1924,-1.03
hofmafr01,1925,-0.04
hofmafr01,1927,-0.04
hofmafr01,1928,-0.47
hofmaso01,1903,-0.04
hofmaso01,1904,0.14
hofmaso01,1905,1
hofmaso01,1906,1.06
hofmaso01,1907,2.53
hofmaso01,1908,1.37
hofmaso01,1909,3.81
hofmaso01,1910,5.26
hofmaso01,1911,0.27
hofmaso01,1912,0.63
hofmaso01,1912,0.37
hofmaso01,1913,-0.1
hofmaso01,1914,1.75
hofmaso01,1915,-1.46
hofmaso01,1916,0.2
hofmaso01,1916,0.24
hoganed02,1884,0.45
hoganed02,1887,-0.1
hoganed02,1888,1.28
hoganha01,1901,-0.1
hoganke01,1921,-0.05
hoganke01,1923,0
hoganke01,1924,-0.03
hoganma01,1894,-0.38
hoganma01,1894,-0.46
hoganma01,1895,-0.08
hogansh01,1925,0.02
hogansh01,1926,-0.02
hogansh01,1927,1.65
hogansh01,1928,3.27
hogansh01,1929,0.4
hogansh01,1930,2.42
hogansh01,1931,2.75
hogansh01,1932,0.92
hogansh01,1933,1.3
hogansh01,1934,0.64
hogansh01,1935,1.23
hogansh01,1936,0.73
hogansh01,1937,-0.37
hoganwi01,1911,-0.29
hoganwi01,1911,1.19
hoganwi01,1912,-0.43
hoggbe01,1934,-0.03
hogrige01,1895,0.87
hogrige01,1901,0.26
hohmabi01,1927,-0.02
hohnhed01,1910,0.32
hohnhed01,1912,-0.54
hoilech01,1989,-0.08
hoilech01,1990,-0.22
hoilech01,1991,1.64
hoilech01,1992,3.22
hoilech01,1993,6.78
hoilech01,1994,2.78
hoilech01,1995,3.32
hoilech01,1996,2.47
hoilech01,1997,2.11
hoilech01,1998,1.47
holadbr01,2012,0.03
holadbr01,2013,0.31
holadbr01,2014,-0.45
holadbr01,2015,0.24
holadbr01,2016,-0.03
holadbr01,2016,0.33
holadbr01,2017,-0.3
holadbr01,2018,0.02
holadbr01,2019,0.38
holadbr01,2020,-0.27
holbeaa01,1996,-0.09
holbeaa01,2005,-0.35
holbebi01,1876,0.17
holbebi01,1878,-0.74
holbebi01,1879,0.33
holbebi01,1879,0.06
holbebi01,1880,0.73
holbebi01,1881,0.82
holbebi01,1882,-0.15
holbebi01,1883,0.66
holbebi01,1884,0.29
holbebi01,1885,-0.23
holbebi01,1886,0.26
holbebi01,1887,-0.18
holbebi01,1888,-0.26
holbera01,1994,-0.03
holbera01,1995,-0.44
holbera01,1998,-0.14
holbera01,1998,-0.18
holbera01,1999,-0.09
