playerID,Name,bats,throws,debut,final,NumYears
garmsde01,Debs Garms,L,R,1932,1945,12
garneph01,Phil Garner,R,R,1973,1988,16
garresc01,Scott Garrelts,R,R,1982,1991,10
garrewa01,Wayne Garrett,L,R,1969,1978,10
garrra01,Ralph Garr,L,R,1968,1980,13
garvene01,Ned Garver,R,R,1948,1961,14
garvest01,Steve Garvey,R,R,1969,1987,19
garzama01,Matt Garza,R,R,2006,2017,12
gastoci01,Cito Gaston,R,R,1967,1978,11
gastomi01,Milt Gaston,R,R,1924,1934,11
gaudich01,Chad Gaudin,R,R,2003,2013,11
gedmari01,Rich Gedman,L,R,1980,1992,13
gehrich01,Charlie Gehringer,L,R,1924,1942,19
gehrilo01,Lou Gehrig,L,L,1923,1939,17
geigega01,Gary Geiger,L,R,1958,1970,12
gentrcr01,Craig Gentry,R,R,2009,2018,10
gerbewa01,Wally Gerber,R,R,1914,1929,15
gerhajo01,Joe Gerhardt,R,R,1873,1891,15
germaes01,Esteban German,R,R,2002,2011,10
gernedi01,Dick Gernert,R,R,1952,1962,11
geronce01,Cesar Geronimo,L,L,1969,1983,15
gharrpa01,Patsy Gharrity,R,R,1916,1930,10
giambja01,Jason Giambi,L,R,1995,2014,20
gibbojo01,Joe Gibbon,R,L,1960,1972,13
gibbsja01,Jake Gibbs,L,R,1962,1971,10
gibsobo01,Bob Gibson,R,R,1959,1975,17
gibsoge01,George Gibson,R,R,1905,1918,14
gibsoki01,Kirk Gibson,L,L,1979,1995,17
gilesbr02,Brian Giles,L,L,1995,2009,15
gilkebe01,Bernard Gilkey,R,R,1990,2001,12
gilliba01,Barney Gilligan,R,R,1875,1888,10
gilliji01,Jim Gilliam,B,R,1953,1966,14
gimench01,Chris Gimenez,R,R,2009,2018,10
ginsbjo01,Joe Ginsberg,L,R,1948,1962,13
girarjo01,Joe Girardi,R,R,1989,2003,15
giustda01,Dave Giusti,R,R,1962,1977,15
gladdda01,Dan Gladden,R,R,1983,1993,11
gladdfr01,Fred Gladding,L,R,1961,1973,13
glassja01,Jack Glasscock,R,R,1879,1895,17
glaustr01,Troy Glaus,R,R,1998,2010,13
glavito02,Tom Glavine,L,L,1987,2008,22
gleaski01,Kid Gleason,B,R,1888,1912,22
gleatje01,Jerry Don Gleaton,L,L,1979,1992,12
gloadro01,Ross Gload,L,L,2000,2011,10
glynned01,Ed Glynn,R,L,1975,1985,10
goldspa01,Paul Goldschmidt,R,R,2011,2020,10
goltzda01,Dave Goltz,R,R,1972,1983,12
gomesjo01,Jonny Gomes,R,R,2003,2015,13
gomezca01,Carlos Gomez,R,R,2007,2019,13
gomezch02,Chris Gomez,R,R,1993,2008,16
gomezje01,Jeanmar Gomez,R,R,2010,2019,10
gomezle01,Lefty Gomez,L,L,1930,1943,14
gomezru01,Ruben Gomez,R,R,1953,1967,10
gonzaad01,Adrian Gonzalez,L,L,2004,2018,15
gonzaal01,Alex Gonzalez,R,R,1994,2006,13
gonzaal02,Alex Gonzalez,R,R,1998,2014,16
gonzaca01,Carlos Gonzalez,L,L,2008,2019,12
gonzaed01,Edgar Gonzalez,R,R,2003,2013,10
gonzagi01,Gio Gonzalez,R,L,2008,2020,13
gonzaju03,Juan Gonzalez,R,R,1989,2005,17
gonzalu01,Luis Gonzalez,L,R,1990,2008,19
gonzami01,Mike Gonzalez,R,R,1912,1932,17
gonzami02,Mike Gonzalez,R,L,2003,2013,11
gonzare01,Rene Gonzales,R,R,1984,1997,13
gonzato01,Tony Gonzalez,L,R,1960,1971,12
goochjo01,Johnny Gooch,B,R,1921,1933,11
goodedw01,Dwight Gooden,R,R,1984,2000,16
goodmbi01,Billy Goodman,L,R,1947,1962,16
goodmiv01,Ival Goodman,L,R,1935,1944,10
goodwi01,Wilbur Good,L,L,1905,1918,11
goodwto01,Tom Goodwin,L,R,1991,2004,14
gordoal01,Alex Gordon,L,R,2007,2020,14
gordode01,Dee Strange-Gordon,L,R,2011,2020,10
gordojo01,Joe Gordon,R,R,1938,1950,11
gordosi01,Sid Gordon,R,R,1941,1955,13
gordoto01,Tom Gordon,R,R,1988,2009,21
gorege01,George Gore,L,R,1879,1892,14
gorzeto01,Tom Gorzelanny,R,L,2005,2016,12
gosgeji01,Jim Gosger,L,L,1963,1974,10
gosligo01,Goose Goslin,L,R,1921,1938,18
gossari01,Rich Gossage,R,R,1972,1994,22
gotayju01,Julio Gotay,R,R,1960,1969,10
gottji01,Jim Gott,R,R,1982,1995,14
gowdyha01,Hank Gowdy,R,R,1910,1930,17
gracema01,Mark Grace,L,L,1988,2003,16
gradymi01,Mike Grady,R,R,1894,1906,11
graffto01,Tony Graffanino,R,R,1996,2009,13
grammal01,Alex Grammas,R,R,1954,1963,10
grandcu01,Curtis Granderson,L,R,2004,2019,16
graneja01,Jack Graney,L,L,1908,1922,14
granted01,Eddie Grant,L,R,1905,1915,10
grantge01,George Grantham,L,R,1922,1934,13
grantmu01,Mudcat Grant,R,R,1958,1971,14
graveda01,Danny Graves,R,R,1996,2006,11
graydo02,Sam Gray,R,R,1924,1933,10
grebecr01,Craig Grebeck,R,R,1990,2001,12
greendi01,Dick Green,R,R,1963,1974,12
greenha01,Hank Greenberg,R,R,1930,1947,13
greenle01,Lenny Green,L,L,1957,1968,12
greenmi01,Mike Greenwell,L,R,1985,1996,12
greensh01,Shawn Green,L,L,1993,2007,15
greento02,Todd Greene,R,R,1996,2006,11
gregelu01,Luke Gregerson,L,R,2009,2019,11
greggke01,Kevin Gregg,R,R,2003,2015,13
greinza01,Zack Greinke,R,R,2004,2020,17
grichbo01,Bobby Grich,R,R,1970,1986,17
griffal01,Alfredo Griffin,B,R,1976,1993,18
griffcl01,Clark Griffith,R,R,1891,1914,21
griffke01,Ken Griffey,L,L,1973,1991,19
griffke02,Ken Griffey,L,L,1989,2010,22
griffmi01,Mike Griffin,L,R,1887,1898,12
griffto01,Tommy Griffith,L,R,1913,1925,13
griffto02,Tom Griffin,R,R,1969,1982,14
grillja01,Jason Grilli,R,R,2000,2017,15
grimebu01,Burleigh Grimes,R,R,1916,1934,19
grimjo01,John Grim,R,R,1888,1899,11
grimmch01,Charlie Grimm,L,L,1916,1936,20
grimsja01,Jason Grimsley,R,R,1989,2006,15
grimsro02,Ross Grimsley,L,L,1971,1982,11
grissma01,Marv Grissom,R,R,1946,1959,10
grissma02,Marquis Grissom,R,R,1989,2005,17
groatdi01,Dick Groat,R,R,1952,1967,14
grohhe01,Heinie Groh,R,R,1912,1927,16
gromest01,Steve Gromek,B,R,1941,1957,17
groombo01,Bob Groom,R,R,1909,1918,10
groombu01,Buddy Groom,L,L,1992,2005,14
grossgr01,Greg Gross,L,L,1973,1989,17
grosske01,Kevin Gross,R,R,1983,1997,15
grosswa01,Wayne Gross,L,R,1976,1986,11
groteje01,Jerry Grote,R,R,1963,1981,16
grothjo01,Johnny Groth,R,R,1946,1960,15
grovele01,Lefty Grove,L,L,1925,1941,17
groveor01,Orval Grove,R,R,1940,1949,10
grubbjo01,Johnny Grubb,L,R,1972,1987,16
grubeke01,Kelly Gruber,R,R,1984,1993,10
grudzma01,Mark Grudzielanek,R,R,1995,2010,15
guarded01,Eddie Guardado,R,L,1993,2009,17
gubicma01,Mark Gubicza,R,R,1984,1997,14
guerrja01,Javy Guerra,R,R,2011,2020,10
guerrma02,Matt Guerrier,R,R,2004,2014,11
guerrpe01,Pedro Guerrero,R,R,1978,1992,15
guerrvl01,Vladimir Guerrero,R,R,1996,2011,16
guettle01,Lee Guetterman,L,L,1984,1996,11
guidrro01,Ron Guidry,L,L,1975,1988,14
guillca01,Carlos Guillen,B,R,1998,2011,14
guilljo01,Jose Guillen,R,R,1997,2010,14
guilloz01,Ozzie Guillen,L,R,1985,2000,16
gullibi01,Bill Gullickson,R,R,1979,1994,14
gumbeha01,Harry Gumbert,R,R,1935,1950,15
gumpera01,Randy Gumpert,R,R,1936,1952,10
gundeer01,Eric Gunderson,R,L,1990,2000,10
gurala01,Larry Gura,B,L,1970,1985,16
gustifr01,Frankie Gustine,R,R,1939,1950,12
guthrje01,Jeremy Guthrie,R,R,2004,2017,13
guthrma01,Mark Guthrie,R,L,1989,2003,15
gutiefr01,Franklin Gutierrez,R,R,2005,2017,12
gutieri01,Ricky Gutierrez,R,R,1993,2004,12
guttedo01,Don Gutteridge,R,R,1936,1948,12
guzmacr01,Cristian Guzman,B,R,1999,2010,11
guzmaju01,Juan Guzman,R,R,1991,2000,10
gwynnch01,Chris Gwynn,L,L,1987,1996,10
gwynnto01,Tony Gwynn,L,L,1982,2001,20
haasmo01,Moose Haas,R,R,1976,1987,12
haasmu01,Mule Haas,L,R,1925,1938,12
habyajo01,John Habyan,R,R,1985,1996,11
hackewa02,Warren Hacker,R,R,1948,1961,12
hackst01,Stan Hack,L,R,1932,1947,16
haddiha01,Harvey Haddix,L,L,1952,1965,14
hadlebu01,Bump Hadley,R,R,1926,1941,16
hafeych01,Chick Hafey,R,R,1924,1937,13
hafnetr01,Travis Hafner,L,R,2002,2013,12
haineje01,Jesse Haines,R,R,1918,1937,19
hairsje01,Jerry Hairston,B,R,1973,1989,14
hairsje02,Jerry Hairston,R,R,1998,2013,16
hairssc01,Scott Hairston,R,R,2004,2014,11
haleod01,Odell Hale,R,R,1931,1941,10
halesa01,Sammy Hale,R,R,1920,1930,10
hallabi01,Bill Hallahan,R,L,1925,1938,12
hallaro01,Roy Halladay,R,R,1998,2013,16
hallbi03,Bill Hall,R,R,2002,2012,11
halldi01,Dick Hall,R,R,1952,1971,19
halleto01,Tom Haller,L,R,1961,1972,12
hallmbi01,Bill Hallman,R,R,1888,1903,14
hallme01,Mel Hall,L,L,1981,1996,13
hallto01,Tom Hall,L,L,1968,1977,10
hamelco01,Cole Hamels,L,L,2006,2020,15
hamilbi01,Billy Hamilton,L,R,1888,1901,14
hamilda02,Darryl Hamilton,L,R,1988,2001,13
hamilea01,Earl Hamilton,L,L,1911,1924,14
hamiljo02,Joey Hamilton,R,R,1994,2003,10
hamilst01,Steve Hamilton,L,L,1961,1972,12
hammaat01,Atlee Hammaker,B,L,1981,1995,12
hammeja01,Jason Hammel,R,R,2006,2018,13
hammoch01,Chris Hammond,L,L,1990,2006,14
hammoje01,Jeffrey Hammonds,R,R,1993,2005,13
hamnegr01,Granny Hamner,R,R,1944,1962,17
hamptmi01,Mike Hampton,R,L,1993,2010,16
handbr01,Brad Hand,L,L,2011,2020,10
handlle01,Lee Handley,R,R,1936,1947,10
handsbi01,Bill Hands,R,R,1965,1975,11
haneych01,Chris Haney,L,L,1991,2002,11
haneyla01,Larry Haney,R,R,1966,1978,12
hanigry01,Ryan Hanigan,R,R,2007,2017,11
hankifr01,Frank Hankinson,R,R,1878,1888,10
hanlone01,Ned Hanlon,L,R,1880,1892,13
hannaji01,Jim Hannan,R,R,1962,1971,10
hanseda01,Dave Hansen,L,R,1990,2005,15
hansero02,Ron Hansen,R,R,1958,1972,15
hansoer01,Erik Hanson,R,R,1988,1998,11
happja01,J. A. Happ,L,L,2007,2020,14
haranaa01,Aaron Harang,R,R,2002,2015,14
hardeme01,Mel Harder,R,R,1928,1947,20
hardyjj01,J. J. Hardy,R,R,2005,2017,13
harenda01,Dan Haren,R,R,2003,2015,13
hargast01,Steve Hargan,R,R,1965,1977,12
hargrbu01,Bubbles Hargrave,R,R,1913,1930,12
hargrmi01,Mike Hargrove,L,L,1974,1985,12
hargrpi01,Pinky Hargrave,B,R,1923,1933,10
harmote01,Terry Harmon,R,R,1967,1977,10
harnipe01,Pete Harnisch,B,R,1988,2001,14
harpebr01,Brian Harper,R,R,1979,1995,16
harpege02,George Harper,L,R,1916,1929,11
harpeha01,Harry Harper,L,L,1913,1923,10
harpeto01,Tommy Harper,R,R,1962,1976,15
harrato01,Toby Harrah,R,R,1969,1986,17
harrebu01,Bud Harrelson,B,R,1965,1980,16
harribu01,Bucky Harris,R,R,1919,1931,12
harrigr01,Greg Harris,B,R,1981,1995,15
harrijo03,Joe Harris,R,R,1914,1928,10
harrijo05,Josh Harrison,R,R,2011,2020,10
harrile01,Lenny Harris,L,R,1988,2005,18
harriwi01,Willie Harris,L,R,2001,2012,12
harshja01,Jack Harshman,L,L,1948,1960,10
hartco01,Corey Hart,R,R,2004,2015,11
hartji01,Jim Ray Hart,R,R,1963,1974,12
hartlgr01,Grover Hartley,R,R,1911,1934,14
hartnga01,Gabby Hartnett,R,R,1922,1941,20
hartsto01,Topsy Hartsel,L,L,1898,1911,14
hartzro01,Roy Hartzell,L,R,1906,1916,11
haselbi01,Bill Haselman,R,R,1990,2003,13
hassero01,Ron Hassey,L,R,1978,1991,14
hasslan01,Andy Hassler,L,L,1971,1985,14
hatchbi01,Billy Hatcher,R,R,1984,1995,12
hatchmi01,Mickey Hatcher,R,R,1979,1990,12
hattesc01,Scott Hatteberg,L,R,1995,2008,14
hattogr01,Grady Hatton,L,R,1946,1960,12
hawkian01,Andy Hawkins,R,R,1982,1991,10
hawkila01,LaTroy Hawkins,R,R,1995,2015,21
hawlepi01,Pink Hawley,L,R,1892,1901,10
hayesch01,Charlie Hayes,R,R,1988,2001,14
hayesfr01,Frankie Hayes,R,R,1933,1947,14
hayesja02,Jackie Hayes,R,R,1927,1940,14
hayesvo01,Von Hayes,L,R,1981,1992,12
hayneji01,Jimmy Haynes,R,R,1995,2004,10
haynejo01,Joe Haynes,R,R,1939,1952,14
haywora01,Ray Hayworth,R,R,1926,1945,15
headlch01,Chase Headley,B,R,2007,2018,12
hearnji01,Jim Hearn,R,R,1947,1959,13
heathcl01,Cliff Heathcote,L,L,1918,1932,15
heathje01,Jeff Heath,L,R,1936,1949,14
heathmi02,Mike Heath,R,R,1978,1991,14
heatone01,Neal Heaton,L,L,1982,1993,12
hebneri01,Richie Hebner,L,R,1968,1985,18
heepda01,Danny Heep,L,L,1979,1991,13
heffndo01,Don Heffner,R,R,1934,1944,11
heganji01,Jim Hegan,R,R,1941,1960,17
heganmi01,Mike Hegan,L,L,1964,1977,12
heilmha01,Harry Heilmann,R,R,1914,1932,17
heimafr01,Fred Heimach,L,L,1920,1933,13
heintke01,Ken Heintzelman,R,L,1937,1952,13
heisebo01,Bob Heise,R,R,1967,1977,11
heldwo01,Woodie Held,R,R,1954,1969,14
hellije01,Jeremy Hellickson,R,R,2010,2019,10
helliri01,Rick Helling,R,R,1994,2006,12
helmsto01,Tommy Helms,R,R,1964,1977,14
helmswe01,Wes Helms,R,R,1998,2011,13
heltoto01,Todd Helton,L,L,1997,2013,17
hemphch01,Charlie Hemphill,L,L,1899,1911,11
hemslro01,Rollie Hemsley,R,R,1928,1947,19
hemusso01,Solly Hemus,L,R,1949,1959,11
hendeda01,Dave Henderson,R,R,1981,1994,14
hendeke01,Ken Henderson,B,R,1965,1980,16
henderi01,Rickey Henderson,R,L,1979,2003,25
hendest01,Steve Henderson,R,R,1977,1988,12
hendrcl01,Claude Hendrix,R,R,1911,1920,10
hendrel01,Elrod Hendricks,L,R,1968,1979,12
hendrge01,George Hendrick,R,R,1971,1988,18
hendrha01,Harvey Hendrick,L,R,1923,1934,11
hendrli01,Liam Hendriks,R,R,2011,2020,10
hendrma01,Mark Hendrickson,L,L,2002,2011,10
henketo01,Tom Henke,R,R,1982,1995,14
henlibu01,Butch Henline,R,R,1921,1931,11
hennemi01,Mike Henneman,R,R,1987,1996,10
henrito01,Tommy Henrich,L,L,1937,1950,11
henrybi01,Bill Henry,L,L,1952,1969,16
henrydo01,Doug Henry,R,R,1991,2001,11
henrydw01,Dwayne Henry,R,R,1984,1995,11
hentgpa01,Pat Hentgen,R,R,1991,2004,14
herbera01,Ray Herbert,R,R,1950,1966,14
heredfe01,Felix Heredia,L,L,1996,2005,10
heredgi01,Gil Heredia,R,R,1991,2001,10
hergema01,Matt Herges,L,R,1999,2009,11
hermaba01,Babe Herman,L,L,1926,1945,13
hermabi01,Billy Herman,R,R,1931,1947,15
hermadu01,Dustin Hermanson,R,R,1995,2006,12
hernaca01,Carlos Hernandez,R,R,1990,2000,10
hernada01,David Hernandez,R,R,2009,2019,10
hernafe02,Felix Hernandez,R,R,2005,2019,15
hernajo01,Jose Hernandez,R,R,1991,2006,15
hernake01,Keith Hernandez,L,L,1974,1990,17
hernali01,Livan Hernandez,R,R,1996,2012,17
hernara02,Ramon Hernandez,R,R,1999,2013,15
hernaro01,Roberto Hernandez,R,R,1991,2007,17
hernawi01,Willie Hernandez,L,L,1977,1989,13
hernaxa01,Xavier Hernandez,L,R,1989,1998,10
herndla01,Larry Herndon,R,R,1974,1988,14
herreke01,Kelvin Herrera,R,R,2011,2020,10
herriar01,Art Herring,R,R,1929,1947,11
herrmed01,Ed Herrmann,L,R,1967,1978,11
herrto01,Tom Herr,B,R,1979,1991,13
hershmi01,Mike Hershberger,R,R,1961,1971,11
hershor01,Orel Hershiser,R,R,1983,2000,18
herzobu01,Buck Herzog,R,R,1908,1920,13
heskejo01,Joe Hesketh,L,L,1984,1994,11
hessot01,Otto Hess,L,L,1902,1915,10
hevinjo02,Joe Heving,R,R,1930,1945,13
heywaja01,Jason Heyward,L,L,2010,2020,11
hickmch01,Charlie Hickman,R,R,1897,1908,12
hickmji02,Jim Hickman,R,R,1962,1974,13
higbeki01,Kirby Higbe,R,R,1937,1950,12
higgibo02,Bobby Higginson,L,R,1995,2005,11
higgipi01,Pinky Higgins,R,R,1930,1946,14
highan01,Andy High,L,R,1922,1934,13
hildeor01,Oral Hildebrand,R,R,1931,1940,10
hillaa01,Aaron Hill,R,R,2005,2017,13
hillca01,Carmen Hill,R,R,1915,1930,10
hillejo01,John Hiller,R,L,1965,1980,15
hillgl01,Glenallen Hill,R,R,1989,2001,13
hillke01,Ken Hill,R,R,1988,2001,14
hillko01,Koyie Hill,B,R,2003,2014,11
hillma01,Marc Hill,R,R,1973,1986,14
hillri01,Rich Hill,L,L,2005,2020,16
hinchbi01,Bill Hinchman,R,R,1905,1920,10
hinespa01,Paul Hines,R,R,1872,1891,20
hinsker01,Eric Hinske,L,R,2002,2013,12
hintoch01,Chuck Hinton,R,R,1961,1971,11
hislela01,Larry Hisle,R,R,1968,1982,14
hitchst01,Sterling Hitchcock,L,L,1992,2004,13
hoagmy01,Myril Hoag,R,R,1931,1945,13
hoakdo01,Don Hoak,R,R,1954,1964,11
hoblidi01,Dick Hoblitzell,L,R,1908,1918,11
hockide01,Denny Hocking,B,R,1993,2005,13
hodgegi01,Gil Hodges,R,R,1943,1963,18
hodgero01,Ron Hodges,L,R,1973,1984,12
hoeftbi01,Billy Hoeft,L,L,1952,1966,15
hoernjo01,Joe Hoerner,R,L,1963,1977,14
hoffmtr01,Trevor Hoffman,R,R,1993,2010,18
hofmaso01,Solly Hofman,R,R,1903,1916,14
hogansh01,Shanty Hogan,R,R,1925,1937,13
hogsech01,Chief Hogsett,L,L,1929,1944,11
hoilech01,Chris Hoiles,R,R,1989,1998,10
holbebi01,Bill Holbert,R,R,1876,1888,12
holkewa01,Walter Holke,B,L,1914,1925,11
hollaal01,Al Holland,R,L,1977,1987,10
hollade01,Derek Holland,B,L,2009,2020,12
hollagr01,Greg Holland,R,R,2010,2020,10
hollato01,Todd Hollandsworth,L,L,1995,2006,12
hollial01,Al Hollingsworth,L,L,1935,1946,11
hollibu01,Bug Holliday,R,R,1889,1898,10
hollida01,Dave Hollins,B,R,1990,2002,12
hollima01,Matt Holliday,R,R,2004,2018,15
holmeda01,Darren Holmes,R,R,1990,2003,13
holmedu01,Ducky Holmes,L,R,1895,1905,10
holmeto01,Tommy Holmes,L,L,1942,1952,11
holtzke01,Ken Holtzman,R,L,1965,1979,15
honeyri01,Rick Honeycutt,L,L,1977,1997,21
hooddo01,Don Hood,L,L,1973,1983,10
hoopeha01,Harry Hooper,L,R,1909,1925,17
hootobu01,Burt Hooton,R,R,1971,1985,15
hoppjo01,Johnny Hopp,L,L,1939,1952,14
horlejo01,Joe Horlen,R,R,1961,1972,12
hornebo01,Bob Horner,R,R,1978,1988,10
hornsro01,Rogers Hornsby,R,R,1915,1937,23
hornujo01,Joe Hornung,R,R,1879,1890,12
hortowi01,Willie Horton,R,R,1963,1980,18
hosmeer01,Eric Hosmer,L,L,2011,2020,10
houghch01,Charlie Hough,R,R,1970,1994,25
housefr03,Frank House,L,R,1950,1961,10
houttar01,Art Houtteman,R,R,1945,1957,12
howarel01,Elston Howard,R,R,1955,1968,14
howarfr01,Frank Howard,R,R,1958,1973,16
howarry01,Ryan Howard,L,L,2004,2016,13
howarth01,Thomas Howard,B,R,1990,2000,11
howear01,Art Howe,R,R,1974,1985,11
howelha01,Harry Howell,R,R,1898,1910,13
howelja01,Jay Howell,R,R,1980,1994,15
howelja02,Jack Howell,L,R,1985,1999,11
howeljp01,J. P. Howell,L,L,2005,2017,12
howelro02,Roy Howell,L,R,1974,1984,11
howest01,Steve Howe,L,L,1980,1996,12
howrybo01,Bob Howry,L,R,1998,2010,13
hoydu01,Dummy Hoy,L,R,1888,1902,14
hoytwa01,Waite Hoyt,R,R,1918,1938,21
hraboal01,Al Hrabosky,R,L,1970,1982,13
hrbekke01,Kent Hrbek,L,R,1981,1994,14
hubbagl01,Glenn Hubbard,R,R,1978,1989,12
hubbatr01,Trent Hubbard,R,R,1994,2003,10
hubbeca01,Carl Hubbell,R,L,1928,1943,16
hudlere01,Rex Hudler,R,R,1984,1998,13
hudliwi01,Willis Hudlin,R,R,1926,1944,16
hudsoda01,Daniel Hudson,R,R,2009,2020,11
hudsoor01,Orlando Hudson,B,R,2002,2012,11
hudsosi01,Sid Hudson,R,R,1940,1954,12
hudsoti01,Tim Hudson,R,R,1999,2015,17
huffau01,Aubrey Huff,L,R,2000,2012,13
huggimi01,Miller Huggins,B,R,1904,1916,13
hugheja02,Jared Hughes,R,R,2011,2020,10
hugheph01,Phil Hughes,R,R,2007,2018,12
hugheto01,Tom Hughes,R,R,1900,1913,13
huletti01,Tim Hulett,R,R,1983,1995,12
humeto01,Tom Hume,R,R,1977,1987,11
hummejo01,John Hummel,R,R,1905,1918,12
hundlni01,Nick Hundley,R,R,2008,2019,12
hundlra01,Randy Hundley,R,R,1964,1977,14
hundlto01,Todd Hundley,B,R,1990,2003,14
huntebr02,Brian Hunter,R,R,1994,2003,10
hunteca01,Catfish Hunter,R,R,1965,1979,15
hunteto01,Torii Hunter,R,R,1997,2015,19
hunteto02,Tommy Hunter,R,R,2008,2020,13
huntro01,Ron Hunt,R,R,1963,1974,12
hurdlcl01,Clint Hurdle,L,R,1977,1987,10
hurstbr01,Bruce Hurst,L,L,1980,1994,15
husonje01,Jeff Huson,L,R,1988,2000,12
hutchfr01,Fred Hutchinson,L,R,1939,1953,11
huttoto01,Tom Hutton,L,L,1966,1981,12
iannech01,Chris Iannetta,R,R,2006,2019,14
ibanera01,Raul Ibanez,L,R,1996,2014,19
incavpe01,Pete Incaviglia,R,R,1986,1998,12
infanom01,Omar Infante,R,R,2002,2016,15
ingebr01,Brandon Inge,R,R,2001,2013,13
iorgda01,Dane Iorg,L,R,1977,1986,10
irwinar01,Arthur Irwin,L,R,1880,1894,13
irwinch01,Charlie Irwin,L,R,1893,1902,10
isbelfr01,Frank Isbell,L,R,1898,1909,10
isrinja01,Jason Isringhausen,R,R,1995,2012,16
iviemi01,Mike Ivie,R,R,1971,1983,11
izturce01,Cesar Izturis,B,R,2001,2013,13
izturma01,Maicer Izturis,B,R,2004,2014,11
jacklfr01,Fred Jacklitsch,R,R,1900,1917,13
jacksal01,Al Jackson,L,L,1959,1969,10
jacksda02,Danny Jackson,R,L,1983,1997,15
jacksda03,Darrin Jackson,R,R,1985,1999,12
jacksda04,Damian Jackson,R,R,1996,2006,11
jacksed01,Edwin Jackson,R,R,2003,2019,17
jacksgr01,Grant Jackson,B,L,1965,1982,18
jacksjo01,Shoeless Joe Jackson,L,R,1908,1920,13
jacksla01,Larry Jackson,R,R,1955,1968,14
jacksmi02,Michael Jackson,R,R,1986,2004,17
jacksra01,Randy Jackson,R,R,1950,1959,10
jacksre01,Reggie Jackson,L,L,1967,1987,21
jacksro02,Ron Jackson,R,R,1975,1984,10
jacksro03,Roy Lee Jackson,R,R,1977,1986,10
jacksso01,Sonny Jackson,L,R,1963,1974,12
jackstr01,Travis Jackson,R,R,1922,1936,15
jacobba01,Baby Doll Jacobson,R,R,1915,1927,11
jacobbr01,Brook Jacoby,R,R,1981,1992,11
jahajo01,John Jaha,R,R,1992,2001,10
jamesch02,Chris James,R,R,1986,1995,10
jamesdi01,Dion James,L,L,1983,1996,11
jamiech01,Charlie Jamieson,L,L,1915,1932,18
janseke01,Kenley Jansen,B,R,2010,2020,11
janvrha01,Hal Janvrin,R,R,1911,1922,10
jarvike01,Kevin Jarvis,L,R,1994,2006,12
javieju01,Julian Javier,R,R,1960,1972,13
javiest01,Stan Javier,B,R,1984,2001,17
jayjo01,Joey Jay,B,R,1953,1966,13
jayjo02,Jon Jay,L,L,2010,2020,11
jeffcha01,Hal Jeffcoat,R,R,1948,1959,12
jeffcmi01,Mike Jeffcoat,L,L,1983,1994,10
jeffegr01,Gregg Jefferies,B,R,1987,2000,14
jeffrje01,Jeremy Jeffress,R,R,2010,2020,11
jenkife01,Fergie Jenkins,R,R,1965,1983,19
jenkige01,Geoff Jenkins,L,R,1998,2008,11
jennihu01,Hughie Jennings,R,R,1891,1918,18
jenseja01,Jackie Jensen,R,R,1950,1961,11
jepseke01,Kevin Jepsen,R,R,2008,2018,10
jeterde01,Derek Jeter,R,R,1995,2014,20
jimenub01,Ubaldo Jimenez,R,R,2006,2017,12
johnsal01,Alex Johnson,R,R,1964,1976,13
johnsbo01,Bob Johnson,R,R,1933,1945,13
johnsbo02,Bob Johnson,R,R,1960,1970,11
johnsch04,Charles Johnson,R,R,1994,2005,12
johnscl01,Cliff Johnson,R,R,1972,1986,15
johnsda02,Davey Johnson,R,R,1965,1978,13
johnsda06,Dan Johnson,L,R,2005,2015,10
johnsde01,Deron Johnson,R,R,1960,1976,16
johnsdo01,Doc Johnston,L,L,1909,1922,11
johnser01,Ernie Johnson,L,R,1912,1925,10
johnsha01,Hank Johnson,R,R,1925,1939,12
johnsho01,Howard Johnson,B,R,1982,1995,14
johnsja01,Jay Johnstone,L,R,1966,1985,20
johnsja02,Jason Johnson,R,R,1997,2008,11
johnsje01,Jerry Johnson,R,R,1968,1977,10
johnsji01,Jimmy Johnston,R,R,1911,1926,13
johnsji04,Jim Johnson,R,R,2006,2018,13
johnske02,Ken Johnson,R,R,1958,1970,13
johnske05,Kelly Johnson,L,R,2005,2016,11
johnsla03,Lance Johnson,L,L,1987,2000,14
johnsni01,Nick Johnson,L,L,2001,2012,10
johnsra05,Randy Johnson,R,L,1988,2009,22
johnsre02,Reed Johnson,R,R,2003,2015,13
johnsro02,Roy Johnson,L,R,1929,1938,10
johnssi01,Si Johnson,R,R,1928,1947,17
johnssy01,Syl Johnson,R,R,1922,1940,19
johnswa01,Walter Johnson,R,R,1907,1927,21
johnto01,Tommy John,R,L,1963,1989,26
jonesad01,Adam Jones,R,R,2006,2019,14
jonesan01,Andruw Jones,R,R,1996,2012,17
jonesbo03,Bobby Jones,R,R,1993,2002,10
jonesch01,Charley Jones,R,R,1875,1888,12
jonesch06,Chipper Jones,B,R,1993,2012,19
jonescl01,Cleon Jones,R,L,1963,1976,13
jonesda01,Davy Jones,L,R,1901,1918,15
jonesdo01,Doug Jones,R,R,1982,2000,16
jonesfi01,Fielder Jones,L,R,1896,1915,15
jonesgo01,Gordon Jones,R,R,1954,1965,11
jonesja04,Jacque Jones,L,L,1999,2008,10
jonesma01,Mack Jones,L,R,1961,1971,10
jonesra01,Randy Jones,R,L,1973,1982,10
jonesru01,Ruppert Jones,L,L,1976,1987,12
jonessa01,Sad Sam Jones,R,R,1914,1935,22
