playerID,Name,NumYears,debut,final,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP,ERA,WPct,WHIP,H9,HR9,BB9,K9,SOW,P,ROY,MVP,CYA,GG_P,WAR,indYear,votedBy,inducted
benitar01,Armando Benitez,15,1994,2008,40.0,47.0,762.0,0.0,0.0,0.0,289.0,545.0,271.0,95.0,403.0,946.0,32.0,18.0,16.0,5.0,3253.0,527.0,296.0,24.0,22.0,47.0,779.0,3.1309370988446728,0.45977011494252873,1.2169448010269577,6.2965340179717595,1.0975609756097562,4.65596919127086,10.929396662387678,2.347394540942928,762,0.0,0.0,0.0,0.0,17.41,0.0,0,0.0
bentoal01,Al Benton,14,1934,1952,98.0,88.0,455.0,167.0,58.0,10.0,66.0,1672.0,686.0,106.0,733.0,697.0,78.0,36.0,15.0,2.0,7342.0,171.0,831.0,101.0,61.0,146.0,1688.3333333333333,3.6568608094768016,0.5268817204301075,1.424481737413623,8.912931885488648,0.5650542941757157,3.9074037512339586,3.7154985192497536,0.9508867667121419,455,0.0,0.0,0.0,0.0,24.639999999999997,0.0,0,0.0
bentola01,Larry Benton,13,1923,1935,127.0,128.0,455.0,258.0,122.0,13.0,22.0,2559.0,1029.0,109.0,691.0,670.0,72.0,47.0,25.0,1.0,9864.0,113.0,1190.0,109.0,78.0,234.0,2297.0,4.0317805833696125,0.4980392156862745,1.414888985633435,10.026556377884198,0.4270787984327384,2.7074444928167174,2.6251632564214193,0.9696092619392185,455,0.0,0.0,0.0,0.0,19.810000000000002,0.0,0,0.0
bentoru01,Rube Benton,15,1910,1925,150.0,144.0,437.0,305.0,145.0,24.0,21.0,2472.0,863.0,52.0,712.0,950.0,80.0,66.0,95.0,6.0,10539.0,83.0,1115.0,127.0,79.0,269.0,2517.3333333333335,3.0854078389830506,0.5102040816326531,1.2648305084745761,8.837923728813559,0.18591101694915255,2.5455508474576267,3.3964512711864403,1.3342696629213484,437,0.0,0.0,0.0,0.0,18.159999999999997,0.0,0,0.0
bereja01,Jason Bere,11,1993,2003,71.0,65.0,211.0,203.0,4.0,0.0,0.0,1095.0,634.0,145.0,626.0,920.0,25.0,51.0,29.0,1.0,4987.0,2.0,694.0,47.0,44.0,64.0,1111.0,5.135913591359136,0.5220588235294118,1.5490549054905491,8.87038703870387,1.1746174617461747,5.071107110711071,7.4527452745274525,1.4696485623003195,211,0.0,0.0,0.0,0.0,2.869999999999999,0.0,0,0.0
berenju01,Juan Berenguer,15,1978,1992,67.0,62.0,490.0,95.0,5.0,2.0,32.0,1034.0,522.0,116.0,604.0,975.0,42.0,43.0,31.0,19.0,5169.0,157.0,576.0,32.0,42.0,71.0,1205.3333333333333,3.8976769911504427,0.5193798449612403,1.3589601769911506,7.720685840707965,0.8661504424778762,4.50995575221239,7.280143805309735,1.6142384105960266,490,0.0,0.0,0.0,0.0,10.07,0.0,0,0.0
bettshu01,Huck Betts,10,1920,1935,61.0,68.0,307.0,125.0,53.0,8.0,16.0,1581.0,596.0,83.0,321.0,323.0,65.0,12.0,23.0,1.0,5916.0,128.0,716.0,86.0,46.0,124.0,1366.3333333333333,3.925835569651135,0.4728682170542636,1.392046840692852,10.414003415467189,0.5467187118809467,2.11441815076848,2.1275920956330814,1.0062305295950156,307,0.0,0.0,0.0,0.0,13.07,0.0,0,0.0
bibbyji01,Jim Bibby,12,1972,1984,111.0,101.0,340.0,239.0,56.0,19.0,8.0,1565.0,719.0,131.0,723.0,1079.0,38.0,70.0,40.0,13.0,7310.0,39.0,800.0,61.0,52.0,124.0,1722.6666666666667,3.756385448916409,0.5235849056603774,1.328173374613003,8.176277089783282,0.6844040247678018,3.777283281733746,5.637190402476779,1.4923928077455049,340,0.0,0.0,0.0,0.0,18.580000000000002,0.0,0,0.0
bielemi01,Mike Bielecki,14,1984,1997,70.0,73.0,347.0,178.0,7.0,4.0,5.0,1236.0,572.0,116.0,496.0,783.0,45.0,51.0,19.0,15.0,5329.0,48.0,633.0,62.0,38.0,83.0,1231.0,4.181965881397238,0.48951048951048953,1.4069861900893583,9.03655564581641,0.8480909829406986,3.626320064987815,5.724614134849716,1.5786290322580645,347,0.0,0.0,0.0,0.0,7.5600000000000005,0.0,0,0.0
billija01,Jack Billingham,13,1968,1980,145.0,113.0,476.0,305.0,74.0,27.0,15.0,2272.0,949.0,176.0,750.0,1141.0,97.0,84.0,98.0,4.0,9487.0,83.0,1069.0,104.0,50.0,263.0,2230.6666666666665,3.8289001793185893,0.562015503875969,1.3547519426180514,9.1667662881052,0.7101016138673043,3.0260011954572623,4.603556485355648,1.5213333333333334,476,0.0,0.0,0.0,0.0,9.919999999999998,0.0,0,0.0
birddo01,Doug Bird,11,1973,1983,73.0,60.0,432.0,100.0,8.0,3.0,60.0,1273.0,538.0,122.0,296.0,680.0,56.0,23.0,22.0,4.0,5104.0,199.0,590.0,51.0,63.0,97.0,1213.6666666666667,3.9895633067838507,0.5488721804511278,1.2927767096951386,9.43998901400714,0.9046965119472672,2.195001373249107,5.04257072232903,2.2972972972972974,432,0.0,0.0,0.0,0.0,9.09,0.0,0,0.0
blackbu02,Buddy Black,15,1981,1995,121.0,116.0,398.0,296.0,32.0,12.0,11.0,1978.0,876.0,217.0,623.0,1039.0,49.0,65.0,49.0,43.0,8627.0,42.0,982.0,78.0,55.0,160.0,2053.3333333333335,3.8396103896103893,0.510548523206751,1.266720779220779,8.669805194805194,0.9511363636363636,2.730681818181818,4.554058441558442,1.667736757624398,398,0.0,0.0,0.0,0.0,21.089999999999996,0.0,0,0.0
blackew01,Ewell Blackwell,10,1942,1955,82.0,78.0,236.0,169.0,69.0,15.0,10.0,1150.0,484.0,67.0,562.0,839.0,36.0,28.0,44.0,2.0,5576.0,49.0,562.0,70.0,39.0,125.0,1321.0,3.2975018925056774,0.5125,1.295987887963664,7.834973504920514,0.4564723694171083,3.8289174867524602,5.716124148372445,1.49288256227758,236,0.0,0.0,0.0,0.0,27.15,0.0,0,0.0
blaehge01,George Blaeholder,11,1925,1936,104.0,125.0,338.0,251.0,106.0,14.0,12.0,2220.0,966.0,173.0,535.0,572.0,60.0,13.0,13.0,2.0,8402.0,55.0,1119.0,96.0,70.0,150.0,1914.3333333333333,4.541528817691103,0.45414847161572053,1.4391433048929132,10.437053804631725,0.8133379766672472,2.5152359394044925,2.689186836148355,1.0691588785046728,338,0.0,0.0,0.0,0.0,25.119999999999997,0.0,0,0.0
blairwi01,Willie Blair,12,1990,2001,60.0,86.0,418.0,139.0,3.0,0.0,4.0,1438.0,713.0,170.0,415.0,759.0,28.0,41.0,36.0,3.0,5572.0,75.0,778.0,53.0,46.0,103.0,1274.0,5.036891679748822,0.410958904109589,1.4544740973312402,10.1585557299843,1.2009419152276297,2.9317111459968603,5.361852433281005,1.8289156626506025,418,0.0,0.0,0.0,0.0,3.69,0.0,0,0.0
blakesh01,Sheriff Blake,10,1920,1937,87.0,102.0,304.0,196.0,81.0,11.0,8.0,1766.0,744.0,68.0,740.0,621.0,73.0,35.0,30.0,0.0,7149.0,60.0,876.0,96.0,62.0,182.0,1620.0,4.133333333333333,0.4603174603174603,1.5469135802469136,9.811111111111112,0.37777777777777777,4.111111111111111,3.45,0.8391891891891892,304,0.0,0.0,0.0,0.0,11.75,0.0,0,0.0
blasiwa01,Wade Blasingame,10,1963,1972,46.0,51.0,222.0,128.0,16.0,2.0,5.0,891.0,434.0,75.0,372.0,512.0,32.0,62.0,30.0,1.0,3763.0,31.0,486.0,54.0,28.0,110.0,863.6666666666666,4.522578155152451,0.4742268041237113,1.462369741412582,9.284832111153996,0.7815515245079121,3.876495561559244,5.33539174064068,1.3763440860215055,222,0.0,0.0,0.0,0.0,-3.32,0.0,0,0.0
blassst01,Steve Blass,10,1964,1974,103.0,76.0,282.0,231.0,57.0,16.0,2.0,1558.0,644.0,128.0,597.0,896.0,49.0,56.0,38.0,4.0,6780.0,14.0,739.0,72.0,41.0,156.0,1597.3333333333333,3.6285475792988313,0.5754189944134078,1.3491235392320535,8.778380634390652,0.7212020033388982,3.3637312186978297,5.0484140233722865,1.5008375209380234,282,0.0,0.0,0.0,0.0,6.99,0.0,0,0.0
bluevi01,Vida Blue,17,1969,1986,209.0,161.0,502.0,473.0,143.0,37.0,2.0,2939.0,1213.0,263.0,1185.0,2175.0,61.0,103.0,23.0,13.0,13837.0,11.0,1357.0,151.0,98.0,258.0,3343.3333333333335,3.2653040877367894,0.5648648648648649,1.2334995014955135,7.911565304087737,0.707976071784646,3.1899302093718847,5.85493519441675,1.8354430379746836,502,0.0,1.0,1.0,0.0,44.870000000000005,0.0,0,0.0
blylebe01,Bert Blyleven,22,1970,1992,287.0,250.0,692.0,685.0,242.0,60.0,0.0,4632.0,1830.0,430.0,1322.0,3701.0,71.0,114.0,155.0,19.0,20491.0,3.0,2029.0,176.0,121.0,391.0,4970.0,3.313883299798793,0.5344506517690876,1.1979879275653924,8.387927565392355,0.778672032193159,2.393963782696177,6.7020120724346075,2.7995461422087744,692,0.0,0.0,0.0,0.0,96.13000000000001,2011.0,BBWAA,1.0
boddimi01,Mike Boddicker,14,1980,1993,134.0,116.0,342.0,309.0,63.0,16.0,3.0,2082.0,897.0,188.0,721.0,1330.0,39.0,60.0,87.0,8.0,8999.0,15.0,992.0,54.0,50.0,194.0,2123.6666666666665,3.8014440433212995,0.536,1.3198869879139854,8.823418615601947,0.7967352064040183,3.055564275623921,5.636477789985873,1.8446601941747574,342,0.0,0.0,0.0,1.0,31.35,0.0,0,0.0
boehrbr01,Brian Boehringer,10,1995,2004,26.0,32.0,356.0,21.0,0.0,0.0,3.0,522.0,259.0,64.0,274.0,432.0,34.0,10.0,18.0,1.0,2375.0,98.0,280.0,29.0,24.0,36.0,534.6666666666666,4.359725685785537,0.4482758620689655,1.488778054862843,8.786783042394015,1.0773067331670825,4.612219451371571,7.271820448877806,1.5766423357664234,356,0.0,0.0,0.0,0.0,4.11,0.0,0,0.0
boevejo01,Joe Boever,12,1985,1996,34.0,45.0,516.0,0.0,0.0,0.0,49.0,751.0,329.0,75.0,343.0,541.0,70.0,30.0,16.0,4.0,3301.0,257.0,362.0,44.0,31.0,47.0,754.3333333333334,3.9253203711886875,0.43037974683544306,1.4502872293415818,8.960229783473265,0.8948298718515244,4.092355280600971,6.454706142288996,1.5772594752186588,516,0.0,0.0,0.0,0.0,5.510000000000001,0.0,0,0.0
bohanbr01,Brian Bohanon,12,1990,2001,54.0,60.0,304.0,157.0,8.0,2.0,2.0,1229.0,643.0,142.0,489.0,671.0,25.0,42.0,58.0,2.0,4993.0,26.0,706.0,48.0,31.0,118.0,1116.0,5.185483870967742,0.47368421052631576,1.539426523297491,9.911290322580644,1.1451612903225807,3.943548387096774,5.411290322580645,1.3721881390593047,304,0.0,0.0,0.0,0.0,7.87,0.0,0,0.0
bolinbo01,Bobby Bolin,13,1961,1973,88.0,75.0,495.0,164.0,32.0,10.0,50.0,1364.0,596.0,164.0,597.0,1175.0,71.0,56.0,60.0,3.0,6671.0,161.0,687.0,67.0,43.0,95.0,1576.0,3.403553299492386,0.5398773006134969,1.244289340101523,7.789340101522843,0.9365482233502539,3.409263959390863,6.71002538071066,1.968174204355109,495,0.0,0.0,0.0,0.0,16.76,0.0,0,0.0
bondto01,Tommy Bond,10,1874,1884,234.0,163.0,417.0,408.0,386.0,42.0,0.0,3765.0,862.0,50.0,193.0,972.0,78.0,143.0,132.0,0.0,15082.0,13.0,1931.0,175.0,132.0,313.0,3628.6666666666665,2.13797538122359,0.5894206549118388,1.0907587727356238,9.338140731214404,0.12401249311041705,0.47868822340620987,2.4108028660665073,5.036269430051814,417,0.0,0.0,0.0,0.0,60.989999999999995,0.0,0,0.0
bonesri01,Ricky Bones,11,1991,2001,63.0,82.0,375.0,164.0,11.0,1.0,1.0,1422.0,689.0,167.0,464.0,564.0,34.0,36.0,50.0,6.0,5634.0,58.0,754.0,37.0,54.0,133.0,1278.3333333333333,4.850847457627119,0.43448275862068964,1.4753585397653195,10.011473272490223,1.1757496740547588,3.2667535853976535,3.970795306388527,1.2155172413793103,375,0.0,0.0,0.0,0.0,6.930000000000001,0.0,0,0.0
bonhabi01,Bill Bonham,10,1971,1980,75.0,83.0,300.0,214.0,27.0,4.0,11.0,1512.0,662.0,98.0,636.0,985.0,57.0,68.0,35.0,19.0,6484.0,33.0,743.0,93.0,31.0,128.0,1487.3333333333333,4.005826983415509,0.47468354430379744,1.4441954280591665,9.149260421335725,0.5930076199013896,3.848498431196773,5.960331689825191,1.54874213836478,300,0.0,0.0,0.0,0.0,17.99,0.0,0,0.0
bonhati01,Tiny Bonham,10,1940,1949,103.0,72.0,231.0,193.0,110.0,21.0,9.0,1501.0,528.0,117.0,287.0,478.0,30.0,4.0,9.0,2.0,6284.0,27.0,580.0,57.0,43.0,128.0,1551.0,3.0638297872340425,0.5885714285714285,1.1528046421663443,8.709864603481625,0.6789168278529981,1.665377176015474,2.7736943907156673,1.6655052264808363,231,0.0,0.0,0.0,0.0,24.210000000000004,0.0,0,0.0
borbope01,Pedro Borbon,12,1969,1980,69.0,39.0,593.0,4.0,0.0,0.0,80.0,1098.0,401.0,63.0,251.0,409.0,83.0,24.0,28.0,7.0,4326.0,278.0,436.0,86.0,47.0,118.0,1026.6666666666667,3.5152597402597396,0.6388888888888888,1.3139610389610388,9.625324675324675,0.5522727272727272,2.200324675324675,3.58538961038961,1.6294820717131475,593,0.0,0.0,0.0,0.0,4.870000000000001,0.0,0,0.0
borowha01,Hank Borowy,10,1942,1951,108.0,82.0,314.0,214.0,94.0,16.0,7.0,1660.0,668.0,108.0,623.0,690.0,50.0,34.0,7.0,5.0,7265.0,53.0,769.0,93.0,56.0,152.0,1717.0,3.5014560279557365,0.5684210526315789,1.3296447291788003,8.701223063482818,0.5661036691904484,3.265579499126383,3.6167734420500874,1.1075441412520064,314,0.0,0.0,0.0,0.0,15.669999999999998,0.0,0,0.0
borowjo01,Joe Borowski,12,1995,2008,22.0,34.0,423.0,1.0,0.0,0.0,131.0,450.0,211.0,53.0,177.0,372.0,32.0,6.0,7.0,0.0,1968.0,268.0,222.0,23.0,9.0,25.0,454.3333333333333,4.179750550256786,0.39285714285714285,1.38004402054292,8.914159941305943,1.0498899486427,3.5062362435803376,7.369038884812913,2.1016949152542375,423,0.0,0.0,0.0,0.0,3.629999999999999,0.0,0,0.0
bosioch01,Chris Bosio,11,1986,1996,94.0,93.0,309.0,246.0,39.0,9.0,9.0,1742.0,753.0,162.0,481.0,1059.0,22.0,61.0,41.0,9.0,7225.0,32.0,835.0,46.0,59.0,154.0,1710.0,3.9631578947368418,0.5026737967914439,1.3,9.168421052631578,0.8526315789473684,2.531578947368421,5.5736842105263165,2.2016632016632016,309,0.0,0.0,0.0,0.0,24.379999999999995,0.0,0,0.0
bosmadi01,Dick Bosman,11,1966,1976,82.0,85.0,306.0,229.0,29.0,10.0,2.0,1594.0,648.0,149.0,412.0,757.0,48.0,28.0,34.0,2.0,6643.0,26.0,736.0,67.0,35.0,139.0,1591.0,3.6656191074795723,0.49101796407185627,1.2608422375864237,9.016970458830924,0.8428661219358894,2.330609679446889,4.282212445003142,1.837378640776699,306,0.0,0.0,0.0,0.0,11.37,0.0,0,0.0
bottari01,Ricky Bottalico,12,1994,2005,33.0,42.0,562.0,0.0,0.0,0.0,116.0,561.0,279.0,71.0,316.0,575.0,30.0,37.0,27.0,1.0,2730.0,301.0,298.0,28.0,19.0,37.0,628.6666666666666,3.9941675503711562,0.44,1.395015906680806,8.031283138918345,1.0164369034994698,4.523860021208908,8.231707317073171,1.8196202531645569,562,0.0,0.0,0.0,0.0,6.19,0.0,0,0.0
boutoji01,Jim Bouton,10,1962,1978,62.0,63.0,304.0,144.0,34.0,11.0,6.0,1131.0,492.0,127.0,435.0,720.0,27.0,38.0,23.0,4.0,5200.0,57.0,566.0,47.0,38.0,88.0,1238.6666666666667,3.57481162540366,0.496,1.2642626480086114,8.217707212055974,0.9227664155005382,3.1606566200215283,5.231431646932185,1.6551724137931034,304,0.0,0.0,0.0,0.0,9.45,0.0,0,0.0
bowmajo01,Joe Bowman,11,1932,1945,77.0,96.0,298.0,184.0,74.0,5.0,11.0,1656.0,717.0,102.0,484.0,502.0,63.0,15.0,41.0,2.0,6494.0,72.0,837.0,76.0,55.0,106.0,1465.6666666666667,4.402774619058449,0.44508670520231214,1.4600864225608368,10.168751421423698,0.6263361382760972,2.9720263816238344,3.0825562883784396,1.037190082644628,298,0.0,0.0,0.0,0.0,4.14,0.0,0,0.0
boydoi01,Oil Can Boyd,10,1982,1991,78.0,77.0,214.0,207.0,43.0,10.0,0.0,1427.0,624.0,166.0,368.0,799.0,25.0,20.0,15.0,17.0,5831.0,4.0,680.0,40.0,45.0,89.0,1389.6666666666667,4.0412568961381625,0.5032258064516129,1.291676661069801,9.24178460062365,1.075077956344447,2.3833053490045573,5.174622211561525,2.171195652173913,214,0.0,0.0,0.0,0.0,17.839999999999996,0.0,0,0.0
bradfch01,Chad Bradford,12,1998,2009,36.0,28.0,561.0,0.0,0.0,0.0,11.0,527.0,187.0,28.0,137.0,313.0,39.0,4.0,29.0,3.0,2180.0,115.0,214.0,21.0,15.0,64.0,515.6666666666666,3.263736263736264,0.5625,1.2876535229476407,9.197802197802199,0.4886877828054299,2.3910795087265675,5.462831286360698,2.2846715328467155,561,0.0,0.0,0.0,0.0,10.059999999999999,0.0,0,0.0
bradlge01,George Bradley,11,1875,1888,171.0,151.0,347.0,325.0,302.0,33.0,2.0,3009.0,795.0,45.0,196.0,671.0,83.0,189.0,111.0,0.0,12377.0,23.0,1696.0,170.0,115.0,178.0,2940.0,2.433673469387755,0.531055900621118,1.0901360544217686,9.211224489795917,0.1377551020408163,0.6,2.054081632653061,3.423469387755102,347,0.0,0.0,0.0,0.0,21.61,0.0,0,0.0
brancra01,Ralph Branca,12,1944,1956,88.0,68.0,322.0,188.0,71.0,12.0,19.0,1372.0,625.0,149.0,663.0,829.0,34.0,44.0,31.0,6.0,6372.0,74.0,702.0,64.0,45.0,121.0,1484.0,3.790431266846361,0.5641025641025641,1.3712938005390836,8.320754716981131,0.9036388140161725,4.02088948787062,5.027628032345014,1.2503770739064857,322,0.0,0.0,0.0,0.0,16.51,0.0,0,0.0
branded01,Ed Brandt,11,1928,1938,121.0,146.0,378.0,278.0,150.0,18.0,17.0,2342.0,974.0,134.0,778.0,877.0,78.0,25.0,35.0,1.0,9721.0,69.0,1084.0,101.0,71.0,187.0,2268.3333333333335,3.86451138868479,0.45318352059925093,1.375459221160911,9.292285084496692,0.531667891256429,3.0868479059515064,3.47964731814842,1.1272493573264781,378,0.0,0.0,0.0,0.0,27.479999999999997,0.0,0,0.0
brantje01,Jeff Brantley,14,1988,2001,43.0,46.0,615.0,18.0,0.0,0.0,172.0,754.0,324.0,105.0,366.0,728.0,51.0,26.0,27.0,13.0,3644.0,379.0,348.0,43.0,33.0,58.0,859.3333333333334,3.3933281613653996,0.48314606741573035,1.3033359193173002,7.896819239720713,1.099689681923972,3.8332040341349884,7.624515128006206,1.989071038251366,615,0.0,0.0,0.0,0.0,11.61,0.0,0,0.0
braxtga01,Garland Braxton,10,1921,1933,50.0,53.0,282.0,70.0,28.0,2.0,32.0,1014.0,430.0,38.0,276.0,412.0,57.0,11.0,21.0,0.0,4085.0,133.0,529.0,60.0,53.0,70.0,938.0,4.1257995735607675,0.4854368932038835,1.3752665245202558,9.729211087420044,0.36460554371002135,2.64818763326226,3.9530916844349684,1.4927536231884058,282,0.0,0.0,0.0,0.0,10.419999999999998,0.0,0,0.0
brazlal01,Al Brazle,10,1943,1954,97.0,64.0,441.0,117.0,47.0,7.0,60.0,1387.0,506.0,84.0,492.0,554.0,55.0,22.0,25.0,3.0,5853.0,178.0,589.0,65.0,43.0,163.0,1376.6666666666667,3.3079903147699756,0.6024844720496895,1.3648910411622275,9.067554479418884,0.5491525423728814,3.216464891041162,3.6217917675544795,1.1260162601626016,441,0.0,0.0,0.0,0.0,21.43,0.0,0,0.0
brechha01,Harry Brecheen,12,1940,1953,133.0,92.0,318.0,240.0,125.0,25.0,18.0,1731.0,618.0,117.0,536.0,901.0,56.0,18.0,37.0,5.0,7821.0,53.0,701.0,86.0,57.0,167.0,1907.6666666666667,2.915603704350865,0.5911111111111111,1.188362746811113,8.166521055390529,0.551983225580989,2.528743665909488,4.250742617508299,1.6809701492537314,318,0.0,0.0,0.0,0.0,41.279999999999994,0.0,0,0.0
breitte01,Theodore Breitenstein,11,1891,1901,160.0,170.0,380.0,342.0,301.0,12.0,3.0,3101.0,1331.0,79.0,1207.0,893.0,95.0,42.0,87.0,2.0,13010.0,34.0,1848.0,155.0,133.0,330.0,2973.3333333333335,4.028811659192825,0.48484848484848486,1.448878923766816,9.386434977578475,0.23912556053811657,3.65347533632287,2.7030269058295966,0.7398508699254349,380,0.0,0.0,0.0,0.0,51.78,0.0,0,0.0
brettke01,Ken Brett,14,1967,1981,83.0,85.0,349.0,184.0,51.0,8.0,11.0,1490.0,666.0,127.0,562.0,807.0,62.0,37.0,23.0,10.0,6477.0,70.0,734.0,53.0,35.0,124.0,1526.3333333333333,3.9270583096746012,0.49404761904761907,1.3443983402489628,8.78576108320594,0.7488534614544661,3.313823979034724,4.758462546407513,1.4359430604982206,349,0.0,0.0,0.0,0.0,12.6,0.0,0,0.0
breweji01,Jim Brewer,17,1960,1976,69.0,65.0,584.0,35.0,1.0,1.0,132.0,898.0,355.0,92.0,360.0,810.0,77.0,41.0,10.0,3.0,4299.0,351.0,401.0,78.0,54.0,79.0,1040.6666666666667,3.07014734144779,0.5149253731343284,1.2088404868673925,7.766175528507366,0.7956438180653427,3.113388853299167,7.005124919923126,2.25,584,0.0,0.0,0.0,0.0,15.689999999999998,0.0,0,0.0
bridgto01,Tommy Bridges,16,1930,1946,194.0,138.0,424.0,362.0,200.0,33.0,10.0,2675.0,1122.0,181.0,1192.0,1674.0,85.0,59.0,35.0,8.0,12165.0,47.0,1321.0,126.0,84.0,194.0,2826.3333333333335,3.572826984314188,0.5843373493975904,1.3682037976176435,8.518103549946927,0.576365137398278,3.7957306286118646,5.330581436490151,1.4043624161073827,424,0.0,0.0,0.0,0.0,51.620000000000005,0.0,0,0.0
brilene01,Nelson Briles,14,1965,1978,129.0,112.0,452.0,279.0,64.0,17.0,22.0,2141.0,807.0,186.0,547.0,1163.0,79.0,50.0,51.0,5.0,8858.0,74.0,929.0,88.0,61.0,178.0,2111.6666666666665,3.4394632991318077,0.5352697095435685,1.2729281767955802,9.125019731649566,0.7927387529597475,2.3313338595106554,4.956748224151539,2.126142595978062,452,0.0,0.0,0.0,0.0,20.37,0.0,0,0.0
brocado01,Doug Brocail,15,1992,2009,52.0,48.0,626.0,42.0,0.0,0.0,9.0,885.0,391.0,85.0,310.0,642.0,34.0,33.0,35.0,7.0,3793.0,175.0,436.0,41.0,34.0,71.0,880.0,3.9988636363636365,0.52,1.3579545454545454,9.051136363636363,0.8693181818181818,3.170454545454546,6.5659090909090905,2.0709677419354837,626,0.0,0.0,0.0,0.0,10.359999999999998,0.0,0,0.0
browncl01,Clint Brown,15,1928,1942,89.0,93.0,434.0,130.0,62.0,8.0,64.0,1740.0,704.0,84.0,368.0,410.0,59.0,18.0,20.0,0.0,6495.0,249.0,830.0,87.0,74.0,120.0,1485.6666666666667,4.264752075387031,0.489010989010989,1.4188916311420237,10.540722459053175,0.508862463540498,2.2293022212250393,2.4837334529952884,1.1141304347826086,434,0.0,0.0,0.0,0.0,20.03,0.0,0,0.0
brownha01,Hal Brown,14,1951,1964,85.0,92.0,358.0,211.0,47.0,13.0,11.0,1677.0,712.0,173.0,389.0,710.0,46.0,37.0,14.0,2.0,6991.0,72.0,781.0,77.0,53.0,133.0,1680.0,3.814285714285714,0.480225988700565,1.2297619047619048,8.98392857142857,0.9267857142857142,2.0839285714285714,3.8035714285714284,1.8251928020565553,358,0.0,0.0,0.0,0.0,16.759999999999998,0.0,0,0.0
brownju01,Jumbo Brown,12,1925,1941,33.0,31.0,249.0,23.0,7.0,2.0,29.0,619.0,270.0,26.0,300.0,301.0,37.0,20.0,5.0,0.0,2651.0,146.0,316.0,42.0,34.0,54.0,597.3333333333334,4.068080357142857,0.515625,1.5385044642857142,9.326450892857142,0.3917410714285714,4.520089285714285,4.53515625,1.0033333333333334,249,0.0,0.0,0.0,0.0,5.0600000000000005,0.0,0,0.0
brownke01,Kevin Brown,19,1986,2005,211.0,144.0,486.0,476.0,72.0,17.0,0.0,3079.0,1185.0,208.0,901.0,2397.0,42.0,108.0,139.0,15.0,13542.0,1.0,1357.0,95.0,64.0,330.0,3256.3333333333335,3.2751561060497494,0.5943661971830986,1.2222335960691983,8.509878186098884,0.574879721568226,2.490224178523902,6.624936022110758,2.660377358490566,486,0.0,0.0,0.0,0.0,68.21,0.0,0,0.0
brownll01,Lloyd Brown,12,1925,1940,91.0,105.0,404.0,181.0,77.0,10.0,21.0,1899.0,790.0,83.0,590.0,510.0,71.0,56.0,22.0,0.0,7386.0,142.0,938.0,95.0,66.0,185.0,1693.0,4.199645599527466,0.4642857142857143,1.4701712935617248,10.095097460129947,0.4412285883047844,3.136444181925576,2.71116361488482,0.864406779661017,404,0.0,0.0,0.0,0.0,19.599999999999998,0.0,0,0.0
brownma01,Mace Brown,10,1935,1946,76.0,57.0,387.0,55.0,18.0,2.0,48.0,1125.0,414.0,44.0,388.0,435.0,67.0,26.0,7.0,2.0,4636.0,206.0,502.0,69.0,41.0,112.0,1075.3333333333333,3.4649721016739,0.5714285714285714,1.40700557966522,9.415685058896468,0.3682579045257285,3.2473651580905147,3.640731556106634,1.1211340206185567,387,0.0,0.0,0.0,0.0,12.090000000000002,0.0,0,0.0
brownmo01,Mordecai Brown,14,1903,1916,239.0,130.0,481.0,332.0,271.0,55.0,49.0,2708.0,725.0,43.0,673.0,1375.0,88.0,59.0,63.0,4.0,12474.0,138.0,1044.0,136.0,77.0,388.0,3172.3333333333335,2.0568456446359145,0.6476964769647696,1.0657770305768623,7.6826731112745605,0.12199222444047493,1.9093201639172006,3.900914153619838,2.0430906389301633,481,0.0,0.0,0.0,0.0,57.22,1949.0,Old Timers,1.0
brownto05,Tom Browning,12,1984,1995,123.0,90.0,302.0,300.0,31.0,12.0,0.0,1931.0,841.0,236.0,511.0,1000.0,61.0,25.0,32.0,13.0,8066.0,1.0,913.0,87.0,62.0,126.0,1921.0,3.940135346173868,0.5774647887323944,1.271212909942738,9.046850598646538,1.105674128058303,2.394065590838105,4.685059864653826,1.9569471624266144,302,0.0,0.0,0.0,0.0,19.53,0.0,0,0.0
brunege01,George Brunet,15,1956,1971,69.0,93.0,324.0,213.0,39.0,15.0,4.0,1303.0,576.0,133.0,581.0,921.0,53.0,41.0,21.0,13.0,6069.0,42.0,639.0,71.0,39.0,113.0,1431.6666666666667,3.6209545983701976,0.42592592592592593,1.3159487776484284,8.191152502910361,0.8360884749708964,3.652386495925495,5.789755529685681,1.585197934595525,324,0.0,0.0,0.0,0.0,9.690000000000001,0.0,0,0.0
buffich01,Charlie Buffinton,11,1882,1892,233.0,152.0,414.0,396.0,351.0,30.0,3.0,3344.0,1120.0,87.0,856.0,1700.0,72.0,174.0,86.0,2.0,14465.0,17.0,1824.0,155.0,112.0,250.0,3404.0,2.9612220916568743,0.6051948051948052,1.2338425381903644,8.841363102232668,0.2300235017626322,2.2632197414806114,4.494712103407756,1.985981308411215,414,0.0,0.0,0.0,0.0,60.720000000000006,0.0,0,0.0
